"v1013","mes_nome","faixa_etaria","raca","faixa_renda","plano_saude","n_amostra","populacao_estimada","pct_diabetes","pct_hipertensao","pct_asma","pct_doenca_coracao","pct_depressao","pct_cancer","pct_alguma_comorbidade","pct_internado_entre_atendidos","pct_entubado_entre_internados"
"9","Setembro","40-49","Indigena","Ate 1 SM","Nao","49","17349.0","0.0","13.2037","0.0","1.4283","1.854","0.0","15.0577",,
"11","Novembro","60+","Parda","Sem informacao","Nao","19661","7945304.0","21.9229","51.7167","4.9435","9.9117","4.1421","2.4083","63.059","26.7121","19.6046"
"11","Novembro","50-59","Branca","Sem informacao","Sim","2316","1280521.0","10.2772","25.4213","6.1269","5.2327","10.7929","2.8649","41.5904","0.0",
"11","Novembro","0-17","Parda","Sem informacao","Nao","40539","2.1458761E7","0.1948","0.0893","5.4629","0.365","0.2573","0.0646","6.2545","5.0502","7.8223"
"11","Novembro","18-29","Preta","2 a 4 SM","Sim","76","67585.0","0.0","1.6676","6.9076","0.0","0.0","0.4048","8.98","0.0",
"9","Setembro","30-39","Parda","1 a 2 SM","Sim","1532","1081325.0","1.6304","5.5444","5.1006","1.0284","1.9977","0.0608","14.1085","0.0",
"9","Setembro","40-49","Parda","2 a 4 SM","Sim","1053","646371.0","4.5056","13.9393","5.9512","1.0584","2.6769","1.0369","25.0991","0.0",
"9","Setembro","18-29","Parda","Acima 4 SM","Sim","118","83601.0","6.4644","4.0442","4.0778","0.594","0.9963","1.7665","17.9432","0.0",
"9","Setembro","50-59","Parda","2 a 4 SM","Sim","704","382697.0","10.2832","25.865","3.9543","2.3215","4.1823","1.6414","37.2472","6.5981","0.0"
"9","Setembro","50-59","Preta","Sem informacao","Sim","289","167472.0","19.2903","41.9242","4.3062","6.5634","3.06","2.2361","52.6259","0.0",
"11","Novembro","18-29","Branca","Sem informacao","Sim","2685","2043563.0","0.5704","0.7088","8.7612","1.0065","3.3898","0.3214","13.432","0.0",
"11","Novembro","50-59","Branca","Acima 4 SM","Nao","540","254695.0","9.3187","23.2385","4.0654","3.7334","5.8652","1.5487","35.3471","32.7373","0.0"
"11","Novembro","40-49","Branca","1 a 2 SM","Sim","1549","1079934.0","3.9027","14.4818","6.2363","1.4962","4.9837","0.596","25.2259","40.3488","21.8337"
"11","Novembro","40-49","Parda","Acima 4 SM","Nao","421","193233.0","3.0241","15.2871","3.6664","0.9426","1.156","0.3697","21.422","0.0",
"11","Novembro","50-59","Preta","Acima 4 SM","Sim","125","74291.0","15.9014","44.0036","6.4794","5.9663","0.4921","0.0","52.3472",,
"11","Novembro","50-59","Preta","2 a 4 SM","Nao","233","123512.0","7.6325","27.4156","3.0852","4.4416","1.6299","2.7104","34.7488","0.0",
"9","Setembro","30-39","Parda","1 a 2 SM","Nao","5032","3036329.0","0.9211","4.6127","3.87","0.3618","1.0994","0.318","9.9121","3.611","0.0"
"9","Setembro","18-29","Preta","1 a 2 SM","Nao","799","587208.0","0.2433","1.8379","4.3659","0.7998","1.276","0.0","7.4794","0.0",
"9","Setembro","60+","Parda","Sem informacao","Sim","4022","1886230.0","23.9505","50.6559","7.063","12.6923","5.5957","4.6204","64.1361","13.6485","47.6468"
"9","Setembro","30-39","Branca","2 a 4 SM","Nao","1815","1096136.0","1.3631","3.8028","5.5705","0.3256","2.3717","0.2565","11.8135","9.4187","0.0"
"9","Setembro","18-29","Preta","Sem informacao","Nao","2819","1792795.0","0.6721","1.7272","4.9368","0.6212","1.9944","0.0419","8.8243","22.4655","0.0"
"9","Setembro","40-49","Amarela","Sem informacao","Nao","108","58324.0","7.2057","11.4019","4.3282","2.0865","3.2923","0.958","20.5831","0.0",
"9","Setembro","30-39","Indigena","Sem informacao","Nao","101","41269.0","3.2127","5.1539","9.0118","2.9063","3.597","0.0","22.6027","0.0",
"9","Setembro","50-59","Preta","Acima 4 SM","Sim","97","61109.0","11.0885","40.4525","7.1537","6.2553","0.2949","0.0","45.4679","0.0",
"9","Setembro","18-29","Amarela","Sem informacao","Sim","39","33607.0","0.0","0.0","6.9011","0.0","1.6537","0.0","6.9011",,
"9","Setembro","30-39","Amarela","Sem informacao","Sim","21","19784.0","0.0","0.0","7.4327","0.0","9.8526","0.0","17.2853",,
"11","Novembro","60+","Branca","2 a 4 SM","Nao","582","258233.0","12.8003","34.4576","4.5687","6.134","2.9491","3.3926","48.8251","0.0",
"11","Novembro","0-17","Parda","Sem informacao","Sim","6394","4409681.0","0.1729","0.1907","8.2058","0.3374","0.5078","0.1067","9.3172","1.6763","0.0"
"11","Novembro","18-29","Preta","Ate 1 SM","Sim","164","144698.0","1.6746","2.7953","10.3265","0.808","2.4065","0.0","15.3372","0.0",
"11","Novembro","30-39","Preta","2 a 4 SM","Sim","282","232999.0","0.1203","6.3486","4.1351","0.0","0.6622","0.2338","10.8661","0.0",
"11","Novembro","50-59","Parda","Sem informacao",,"43","15319.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","0-17","Branca","Sem informacao","Sim","10281","7962082.0","0.1788","0.1186","7.97","0.3423","0.3325","0.088","8.7704","5.652","100.0"
"9","Setembro","50-59","Parda","Acima 4 SM","Sim","572","277500.0","10.683","26.524","3.643","5.3274","3.5741","2.8043","39.6304","0.0",
"9","Setembro","18-29","Preta","2 a 4 SM","Sim","87","73995.0","0.0","1.4738","8.676","0.0","0.4655","0.0","10.6153","0.0",
"9","Setembro","30-39","Indigena","1 a 2 SM","Sim","9","7628.0","0.0","0.0","46.8184","0.0","0.0","0.0","46.8184",,
"11","Novembro","18-29","Branca","2 a 4 SM","Sim","876","741728.0","0.4031","1.0638","7.3257","0.0582","2.7911","0.1093","11.2044","7.8471","0.0"
"11","Novembro","30-39","Parda","Ate 1 SM","Sim","569","372536.0","1.1935","6.3745","4.1517","0.8531","2.2804","0.2627","14.1727","0.0",
"11","Novembro","60+","Amarela","Sem informacao","Nao","215","120378.0","16.5134","44.7675","4.9954","9.3706","2.3926","3.9043","58.0564","0.0",
"9","Setembro","50-59","Parda","Sem informacao","Nao","10598","4345086.0","13.1521","32.0862","4.0593","4.2372","5.7944","1.7643","43.6405","10.0323","64.6451"
"9","Setembro","30-39","Amarela","Acima 4 SM","Sim","48","41746.0","0.0","1.2795","0.3641","5.2185","0.0","0.0","6.862","0.0",
"9","Setembro","40-49","Branca","Acima 4 SM","Sim","2168","1544369.0","2.1951","9.1309","4.7746","1.1967","3.4652","1.4915","18.4472","0.0",
"9","Setembro","40-49","Amarela","Sem informacao","Sim","17","11000.0","17.7461","18.388","0.0","2.0118","1.8064","0.0","34.1584",,
"9","Setembro","50-59","Parda","Ate 1 SM","Nao","4170","1742188.0","9.5885","25.9518","3.5736","2.519","3.1794","0.7351","33.9858","7.9518","56.239"
"9","Setembro","50-59","Preta","Sem informacao","Nao","1941","896129.0","13.8528","36.4764","5.1768","5.6703","5.2314","1.9692","45.7903","0.0",
"9","Setembro","0-17","Branca","1 a 2 SM","Sim","22","15748.0","10.738","0.0","10.658","0.0","1.334","0.0","21.396",,
"9","Setembro","50-59","Parda","Sem informacao",,"66","25818.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","50-59","Preta","Ate 1 SM","Nao","814","382748.0","11.1203","29.0652","4.0929","2.8901","3.0741","0.5086","37.71","0.0",
"9","Setembro","0-17","Parda","Ate 1 SM","Sim","65","44001.0","0.0","1.0242","4.6219","0.0","3.2403","0.0","8.8864",,
"9","Setembro","30-39","Amarela","2 a 4 SM","Nao","28","16021.0","0.0","0.0","11.3995","0.0","18.3105","0.0","29.71",,
"11","Novembro","18-29","Parda","Sem informacao","Sim","1745","1177565.0","0.5561","1.2508","9.0518","1.057","2.953","0.2969","13.444","0.0",
"11","Novembro","50-59","Parda","Sem informacao","Nao","10329","4294052.0","13.2433","32.8331","4.1724","4.3957","6.0832","1.7813","44.4212","15.5765","0.0"
"11","Novembro","40-49","Preta","Acima 4 SM","Nao","72","39482.0","10.449","23.2793","7.7166","0.0","2.322","2.4813","35.2916",,
"11","Novembro","50-59","Branca","Ate 1 SM","Sim","508","275243.0","4.872","21.2761","6.4831","1.8932","8.1052","2.719","34.3911","0.0",
"11","Novembro","40-49","Parda","2 a 4 SM","Sim","1088","680692.0","4.4239","13.2522","5.6246","1.0961","2.6224","0.8449","24.1192","0.0",
"11","Novembro","30-39","Amarela","2 a 4 SM","Nao","18","12089.0","0.0","0.0","3.1377","0.0","0.0","0.0","3.1377",,
"11","Novembro","60+","Indigena","1 a 2 SM","Nao","8","4445.0","22.9926","15.4676","3.4187","0.0","0.0","17.6053","33.0728",,
"9","Setembro","50-59","Branca","Sem informacao","Sim","2389","1306395.0","10.1316","26.0065","6.8643","4.765","9.7848","2.6566","41.7399","16.3622","29.1718"
"9","Setembro","50-59","Branca","2 a 4 SM","Nao","1541","719883.0","8.2262","22.5644","4.5569","3.4173","3.3097","1.1386","32.9102","40.3105","100.0"
"9","Setembro","30-39","Branca","Acima 4 SM","Nao","570","348803.0","1.6753","3.8573","5.8156","0.7053","1.9189","0.1119","11.9279","0.0",
"9","Setembro","50-59","Preta","Acima 4 SM","Nao","49","23061.0","16.5623","23.824","3.2283","8.3831","6.3296","0.0","38.7199","0.0",
"9","Setembro","30-39","Parda","Acima 4 SM","Sim","791","519040.0","1.22","4.9619","7.3432","1.0154","2.7057","0.3467","15.7404","0.0",
"11","Novembro","50-59","Parda","1 a 2 SM","Nao","3213","1521250.0","9.2645","24.5486","3.1844","2.6176","2.0091","0.537","32.9091","6.5254","73.9878"
"11","Novembro","40-49","Branca","Sem informacao","Sim","1356","888827.0","5.4002","13.2176","6.6195","1.9548","7.2675","1.3912","26.4083","0.0",
"11","Novembro","50-59","Branca","2 a 4 SM","Nao","1495","710260.0","7.4985","21.7966","3.3021","2.8247","3.6382","0.7199","30.6575","0.0",
"11","Novembro","60+","Preta","Ate 1 SM","Nao","355","157278.0","13.532","41.516","3.3153","5.805","3.7705","1.4338","47.8987",,
"11","Novembro","60+","Parda","2 a 4 SM","Sim","275","139033.0","14.4952","47.768","3.1706","8.6457","3.2474","1.8437","58.1748",,
"11","Novembro","50-59","Parda","2 a 4 SM","Nao","1096","501147.0","8.6913","25.1487","2.4123","2.7677","3.0377","1.0379","33.275","2.7984","0.0"
"11","Novembro","18-29","Preta","1 a 2 SM","Sim","261","219279.0","0.2054","3.8489","9.6707","0.7518","3.5944","0.0","16.0279","0.0",
"11","Novembro","0-17","Branca","1 a 2 SM","Sim","22","15819.0","0.0","0.0","8.3743","0.0","1.4398","0.0","8.3743","0.0",
"11","Novembro","50-59","Amarela","1 a 2 SM","Sim","14","7974.0","0.0","9.4533","0.0","0.0","0.0","0.0","9.4533",,
"9","Setembro","30-39","Indigena","1 a 2 SM","Nao","46","27414.0","0.0","13.3777","0.0","6.1584","0.0","1.3315","20.8676",,
"9","Setembro","0-17","Branca","Sem informacao",,"100","60497.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","40-49","Preta","2 a 4 SM","Sim","236","172281.0","7.0873","22.439","8.1735","2.7111","4.2679","0.3102","35.7902","0.0",
"9","Setembro","18-29","Preta","1 a 2 SM","Sim","242","205584.0","0.4144","3.2016","8.0353","0.2437","4.4423","0.0","13.5725","0.0",
"11","Novembro","50-59","Branca","1 a 2 SM","Sim","1225","729983.0","11.0138","26.0319","5.2115","4.3905","6.0842","2.8267","39.1397","12.1732","0.0"
"11","Novembro","30-39","Branca","Sem informacao","Nao","5028","2869947.0","2.3763","6.021","5.1258","0.7382","5.2857","0.5628","15.865","12.1401","53.3736"
"11","Novembro","18-29","Preta","1 a 2 SM","Nao","811","604799.0","0.4307","1.1847","4.9267","0.2835","1.3498","0.0","7.5122","0.0",
"11","Novembro","30-39","Preta","Sem informacao","Nao","1615","909419.0","3.0383","7.0875","4.2123","1.0271","3.5892","0.683","16.4153","16.3892","45.9408"
"11","Novembro","18-29","Branca","Acima 4 SM","Nao","169","100997.0","2.1349","0.3863","4.6386","1.3258","2.2133","0.0","10.3125","0.0",
"11","Novembro","50-59","Preta","2 a 4 SM","Sim","144","98686.0","14.2278","41.9112","5.6436","6.1314","1.5636","1.0308","44.3225","0.0",
"11","Novembro","60+","Parda","Acima 4 SM","Sim","265","115067.0","18.1374","41.4773","5.9602","7.6598","5.0424","3.1785","55.2049",,
"11","Novembro","40-49","Parda","1 a 2 SM","Sim","1254","769136.0","5.4031","13.8212","5.5164","1.0638","3.1626","0.8109","24.5771","0.0",
"11","Novembro","60+","Amarela","Sem informacao","Sim","206","163570.0","19.2246","33.0797","3.2506","10.3387","5.6703","3.4017","51.6859","0.0",
"9","Setembro","30-39","Branca","1 a 2 SM",,"14","7402.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","18-29","Parda","Sem informacao","Sim","1794","1193367.0","0.6236","1.2609","7.3093","0.7127","2.7343","0.3015","11.9874","4.3686","0.0"
"9","Setembro","30-39","Parda","Ate 1 SM","Sim","573","353166.0","1.4812","6.9469","3.768","0.6103","1.5873","0.2087","13.4009","33.1932","0.0"
"9","Setembro","0-17","Indigena","Sem informacao","Nao","374","135616.0","0.0","0.0","3.4928","0.1949","0.0565","1.6369","5.0711","0.0",
"9","Setembro","18-29","Indigena","1 a 2 SM","Sim","4","2402.0","0.0","0.0","9.8979","0.0","0.0","0.0","9.8979",,
"9","Setembro","60+","Amarela","Ate 1 SM","Sim","6","4355.0","77.64","69.8356","13.3021","0.0","0.0","0.0","94.6449",,
"9","Setembro","30-39","Preta","Acima 4 SM","Nao","73","48623.0","8.0632","9.1846","1.7362","0.0","4.3676","0.0","23.3515",,
"9","Setembro","50-59","Amarela","2 a 4 SM","Sim","18","10819.0","3.2029","33.4685","0.0","0.0","12.3162","9.6321","55.4168","0.0",
"9","Setembro","18-29","Preta","Acima 4 SM","Nao","17","11931.0","0.0","10.4449","0.0","0.0","0.0","0.0","10.4449","0.0",
"9","Setembro","60+","Preta","Sem informacao",,"10","9506.0","0.0","100.0","0.0","100.0","0.0","0.0","100.0",,
"9","Setembro","40-49","Indigena","Sem informacao","Sim","3","748.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","30-39","Amarela","Acima 4 SM","Nao","11","9652.0","0.0","3.2859","0.0","3.2859","0.0","0.0","3.2859",,
"9","Setembro","40-49","Parda","1 a 2 SM",,"11","4960.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","50-59","Amarela","Sem informacao","Sim","18","15988.0","27.0345","14.8455","1.4181","16.613","0.0","0.0","45.0657",,
"9","Setembro","0-17",,"Sem informacao","Sim","7","4581.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","50-59","Branca","Sem informacao",,"39","20176.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","30-39","Preta","Sem informacao",,"16","12959.0",,,,,,,,,
"9","Setembro","30-39",,"Sem informacao","Nao","2","2262.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","60+","Preta","Ate 1 SM","Sim","40","26583.0","7.5068","41.269","4.2288","7.2252","0.0","1.7302","45.4279",,
"11","Novembro","60+","Amarela","Ate 1 SM","Nao","15","9094.0","23.63","27.811","0.0","0.0","5.4012","14.6459","58.5514",,
"11","Novembro","30-39","Indigena","2 a 4 SM","Sim","8","6537.0","0.0","2.0677","50.861","0.0","0.0","0.0","50.861","0.0",
"9","Setembro","30-39",,"Sem informacao",,"3","1464.0",,,,,,,,,
"9","Setembro","30-39","Branca","Ate 1 SM",,"11","5473.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","18-29","Branca","1 a 2 SM",,"9","3606.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","60+","Branca","1 a 2 SM",,"6","1044.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","60+",,"Sem informacao",,"5","1496.0",,,,,,,,,
"11","Novembro","30-39","Indigena","Acima 4 SM","Sim","7","3489.0","0.0","0.0","0.0","0.0","4.3152","0.0","4.3152",,
"10","Outubro","60+","Parda","Sem informacao","Nao","19509","7926412.0","22.0351","51.7759","4.9774","9.9202","4.1112","2.3586","63.2917","30.0675","25.0788"
"10","Outubro","30-39","Parda","2 a 4 SM","Sim","1130","844877.0","2.1045","5.1389","5.9851","0.3848","2.9197","0.2473","15.4307","0.0",
"10","Outubro","40-49","Parda","Ate 1 SM","Sim","524","289729.0","6.7647","16.5377","3.3866","1.5011","3.8179","1.4714","26.4391","0.0",
"10","Outubro","40-49","Parda","1 a 2 SM","Sim","1250","799140.0","4.4878","14.2896","5.2137","1.0167","2.8483","0.84","23.5831","3.2272","0.0"
"10","Outubro","60+","Branca","Ate 1 SM","Nao","1445","560274.0","12.9097","37.6858","5.5832","6.943","4.0464","2.7313","47.7686","16.3226","74.0794"
"10","Outubro","0-17","Indigena","Sem informacao","Nao","385","139908.0","0.0","0.0","3.4756","0.2104","0.0571","1.336","5.079","27.221","0.0"
"10","Outubro","30-39","Parda","Acima 4 SM","Nao","384","220816.0","1.3011","4.1633","2.2794","0.0","2.0919","0.0","9.4073","0.0",
"10","Outubro","18-29","Preta","Acima 4 SM","Sim","24","19951.0","0.0","0.0","4.8673","0.0","2.1616","0.0","7.0289",,
"10","Outubro","40-49","Branca","Sem informacao","Sim","1318","871324.0","4.8919","13.7922","7.0912","1.9873","8.0888","1.5209","27.513","12.2468","0.0"
"10","Outubro","30-39","Preta","Sem informacao","Sim","166","122916.0","3.3297","11.9711","0.9311","0.2409","5.7505","0.9056","19.9391","0.0",
"10","Outubro","50-59","Branca","2 a 4 SM","Sim","1343","792740.0","11.0117","25.7427","4.9869","3.1854","6.2583","2.4653","38.3691","5.187","0.0"
"10","Outubro","18-29","Preta","Sem informacao","Nao","2684","1738350.0","0.6825","2.0764","4.7769","0.7387","2.1312","0.0572","8.9959","0.0",
"10","Outubro","0-17","Preta","Ate 1 SM","Nao","79","45744.0","0.0","0.0","2.4081","0.0","0.0","0.0","2.4081",,
"10","Outubro","18-29","Branca","Acima 4 SM","Sim","405","358669.0","0.0","0.8247","7.7724","0.1945","1.4473","0.4842","10.2252","0.0",
"10","Outubro","18-29","Indigena","2 a 4 SM","Sim","5","5996.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","30-39","Parda","Sem informacao","Nao","10186","5228907.0","2.1439","6.1679","4.2881","0.9693","3.6124","0.5192","14.6621","2.1351","0.0"
"10","Outubro","40-49","Preta","Acima 4 SM","Nao","75","44484.0","6.7644","23.7097","6.9167","0.5681","2.1029","2.3947","35.6921","0.0",
"10","Outubro","50-59","Parda","1 a 2 SM",,"4","5181.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","0-17","Branca","Sem informacao","Nao","24900","1.4752996E7","0.1852","0.063","6.435","0.4004","0.3432","0.121","7.3158","5.3717","0.0"
"10","Outubro","40-49","Amarela","2 a 4 SM","Nao","29","14784.0","3.9996","23.2123","6.6092","0.0","0.0","0.0","28.3348",,
"10","Outubro","50-59","Branca","1 a 2 SM","Sim","1213","725393.0","10.4425","27.3953","4.8699","3.8655","5.9184","2.9843","39.7414","15.0007","0.0"
"10","Outubro","40-49","Amarela","1 a 2 SM","Sim","15","9581.0","2.4988","0.0","37.4756","0.0","0.0","0.0","39.9744",,
"10","Outubro","40-49","Indigena","1 a 2 SM","Sim","4","1671.0","0.0","23.5528","0.0","0.0","0.0","0.0","23.5528",,
"10","Outubro","60+","Branca","1 a 2 SM","Nao","1207","567697.0","13.4978","34.0251","5.0065","6.9492","3.5314","2.655","47.3012","0.0",
"10","Outubro","50-59","Preta","1 a 2 SM","Sim","209","146310.0","8.4441","26.0192","5.0198","2.906","6.6802","3.4382","39.1422","0.0",
"10","Outubro","0-17","Parda","Sem informacao","Sim","6341","4374668.0","0.1606","0.2878","8.154","0.3961","0.4635","0.0848","9.2702","11.7326","0.0"
"10","Outubro","60+","Preta","Sem informacao","Sim","779","419216.0","21.8095","60.3878","5.3651","10.5512","3.8077","4.6043","72.4193","56.7041","100.0"
"10","Outubro","30-39","Parda","Sem informacao","Sim","861","542632.0","3.6345","7.7716","7.7895","1.4351","4.1065","0.7491","21.0483","12.3426","0.0"
"10","Outubro","30-39","Branca","Ate 1 SM","Sim","486","322491.0","0.4146","5.2392","10.5046","1.4717","2.7921","1.058","19.4749","0.0",
"10","Outubro","30-39","Amarela","2 a 4 SM","Nao","27","21123.0","0.0","0.0","7.3439","0.0","14.6052","0.0","21.9492",,
"10","Outubro","50-59","Amarela","Acima 4 SM","Sim","27","16420.0","13.4888","31.0925","5.8017","0.0","8.2007","0.0","49.6941",,
"10","Outubro","40-49","Amarela","Sem informacao","Nao","105","55323.0","2.5884","8.6484","4.26","0.9411","2.2704","0.6635","18.507",,
"10","Outubro","50-59","Parda","Acima 4 SM","Nao","309","145276.0","6.8018","19.9628","4.6173","3.4632","2.6715","0.1411","28.9661","0.0",
"10","Outubro","30-39","Parda","Sem informacao",,"34","30541.0","0.0","1.1744","0.0","0.0","0.0","0.0","1.1744",,
"10","Outubro","30-39","Branca","2 a 4 SM","Sim","2106","1609007.0","1.744","5.7733","6.1995","1.1221","2.9314","0.5524","15.7241","7.7542","0.0"
"10","Outubro","30-39","Branca","2 a 4 SM","Nao","1789","1106116.0","1.2981","4.2144","5.2231","0.3841","2.5556","0.4075","12.1991","0.0",
"10","Outubro","50-59","Amarela","Sem informacao","Nao","73","44564.0","6.5151","23.8392","8.0495","2.9781","2.8912","0.0","36.8542",,
"10","Outubro","50-59","Branca","Ate 1 SM","Sim","488","266675.0","5.5439","22.8435","6.7078","1.8652","8.7371","3.3391","36.3895","32.3896","0.0"
"10","Outubro","0-17","Branca","Ate 1 SM","Sim","75","52179.0","1.5192","0.5533","12.4837","0.5533","3.117","0.5533","16.0133","0.0",
"10","Outubro","30-39","Indigena","1 a 2 SM","Nao","49","27304.0","3.6907","10.4525","6.2239","0.5559","0.0","1.3962","19.2717",,
"10","Outubro","60+","Parda","Sem informacao",,"57","23866.0","10.9309","12.4928","0.0","0.0","0.0","0.0","23.4238",,
"10","Outubro","40-49","Parda","1 a 2 SM","Nao","4710","2484745.0","3.6671","12.9132","3.7398","1.3437","2.9422","0.8233","20.7133","4.9796","0.0"
"10","Outubro","50-59","Preta","2 a 4 SM","Nao","235","118630.0","8.7384","27.603","2.2449","4.0837","1.6716","1.5571","34.1532",,
"10","Outubro","60+","Parda","1 a 2 SM","Nao","1023","444914.0","13.3439","35.5588","3.615","4.3344","2.1459","0.7117","43.718","0.0",
"10","Outubro","50-59","Branca","Acima 4 SM","Nao","527","246858.0","8.7046","22.5959","4.9732","3.2162","5.3593","1.4768","35.0393","0.0",
"10","Outubro","30-39","Preta","1 a 2 SM","Sim","342","262905.0","3.5123","5.0299","4.9255","0.6471","0.8117","0.334","13.4712","0.0",
"10","Outubro","0-17","Branca","1 a 2 SM","Sim","23","15239.0","0.0","0.0","6.8589","0.0","1.4698","0.0","6.8589",,
"10","Outubro","60+","Amarela","2 a 4 SM","Nao","7","4374.0","14.5728","16.1867","0.0","27.6885","0.0","0.0","43.8753",,
"10","Outubro","30-39","Indigena","Sem informacao","Sim","3","2964.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","40-49","Branca","1 a 2 SM","Sim","1601","1100517.0","3.5459","13.6779","6.2418","2.253","4.351","0.665","24.7473","3.7614","0.0"
"10","Outubro","40-49","Amarela","1 a 2 SM","Nao","62","39517.0","17.5427","21.6453","4.2688","0.0","2.6255","2.1114","43.0829",,
"10","Outubro","60+","Parda","Sem informacao","Sim","4001","1906127.0","24.4149","51.5788","7.0303","13.2537","6.066","4.5724","65.5379","38.5708","29.3131"
"10","Outubro","18-29","Branca","2 a 4 SM","Sim","876","735162.0","0.288","0.7452","6.4935","0.0585","2.966","0.1066","10.0315","0.0",
"10","Outubro","30-39","Parda","Acima 4 SM","Sim","782","531648.0","1.5073","4.9632","6.9238","1.2686","2.6558","0.3426","15.4581","14.6225","0.0"
"10","Outubro","60+","Amarela","Acima 4 SM","Sim","10","10609.0","66.1014","55.6734","5.8304","15.5242","0.0","36.8468","82.8264",,
"10","Outubro","60+","Branca","Sem informacao",,"51","30203.0","0.0","0.0","24.722","0.0","0.0","0.0","24.722",,
"10","Outubro","18-29","Branca","1 a 2 SM","Nao","4188","2840521.0","0.5313","1.3562","5.6496","0.4459","2.3017","0.0549","9.4077","2.4797","100.0"
"10","Outubro","60+","Parda","Acima 4 SM","Sim","258","111175.0","18.6376","43.7233","6.9541","6.3836","6.9631","3.0657","56.6586","100.0","0.0"
"10","Outubro","40-49",,"Acima 4 SM","Sim","3","1792.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","18-29","Parda","Sem informacao",,"47","27581.0","0.0","0.0","22.0674","0.0","0.0","0.0","22.0674",,
"10","Outubro","60+","Indigena","Acima 4 SM","Sim","1","392.0","0.0","0.0","0.0","0.0","100.0","0.0","100.0",,
"10","Outubro","0-17","Branca","Sem informacao",,"55","31090.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","18-29","Preta","Sem informacao",,"12","18691.0",,,,,,,,,
"10","Outubro","50-59","Parda","Sem informacao",,"38","20241.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","18-29","Amarela","Ate 1 SM",,"1","610.0",,,,,,,,,
"10","Outubro","60+","Indigena","Ate 1 SM","Nao","10","2861.0","8.5931","22.0787","0.0","6.1682","0.0","0.0","34.1699",,
"11","Novembro","30-39","Indigena","Ate 1 SM","Nao","52","23488.0","4.6754","11.3171","7.1886","2.4877","4.6583","0.0","27.8393",,
"10","Outubro","0-17","Preta","Sem informacao",,"10","13100.0",,,,,,,,,
"10","Outubro","0-17","Indigena","Sem informacao","Sim","10","5588.0","0.0","0.0","6.5294","0.0","0.0","0.0","6.5294",,
"10","Outubro","40-49","Parda","Ate 1 SM",,"6","2701.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","50-59","Indigena","2 a 4 SM","Nao","6","3113.0","0.0","31.0213","0.0","0.0","0.0","0.0","31.0213",,
"10","Outubro","50-59","Indigena","Acima 4 SM","Nao","7","1779.0","8.0318","33.2814","0.0","17.2886","0.0","0.0","41.3132",,
"11","Novembro","60+","Indigena","Acima 4 SM","Nao","1","804.0","0.0","100.0","0.0","0.0","0.0","0.0","100.0",,
"11","Novembro","60+","Amarela","1 a 2 SM","Nao","9","3963.0","22.8569","19.4547","0.0","0.0","0.0","0.0","22.8569",,
"10","Outubro","18-29","Amarela","Acima 4 SM","Sim","9","14282.0","0.0","0.0","8.9258","0.0","0.0","0.0","8.9258",,
"10","Outubro","60+","Branca","1 a 2 SM",,"3","664.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","30-39","Indigena","Acima 4 SM","Sim","5","1680.0","0.0","0.0","0.0","0.0","8.9354","0.0","8.9354",,
"10","Outubro","50-59","Branca","Ate 1 SM",,"3","767.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","0-17",,"Sem informacao","Nao","15","7109.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","50-59","Indigena","Ate 1 SM","Nao","39","15612.0","0.0","19.4131","5.9126","0.0","3.7062","0.0","23.4703","0.0",
"11","Novembro","30-39","Amarela","Ate 1 SM","Sim","13","7299.0","8.2457","0.0","0.0","8.9431","0.0","0.0","17.1888",,
"11","Novembro","18-29","Indigena","2 a 4 SM","Sim","5","5920.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
